,Real Price,All RES,wind,solar,hydro,biomass,Slovak,Can Change,No change,Gender_f*Real Price,Gender_f*All RES,Gender_f*wind,Gender_f*solar,Gender_f*hydro,Gender_f*biomass,Gender_f*Slovak,Gender_f*Can Change,Gender_f*No change,Age*Real Price,Age*All RES,Age*wind,Age*solar,Age*hydro,Age*biomass,Age*Slovak,Age*Can Change,Age*No change,Income*Real Price,Income*All RES,Income*wind,Income*solar,Income*hydro,Income*biomass,Income*Slovak,Income*Can Change,Income*No change,No Income*Real Price,No Income*All RES,No Income*wind,No Income*solar,No Income*hydro,No Income*biomass,No Income*Slovak,No Income*Can Change,No Income*No change,Energy Consumption*Real Price,Energy Consumption*All RES,Energy Consumption*wind,Energy Consumption*solar,Energy Consumption*hydro,Energy Consumption*biomass,Energy Consumption*Slovak,Energy Consumption*Can Change,Energy Consumption*No change,Region West*Real Price,Region West*All RES,Region West*wind,Region West*solar,Region West*hydro,Region West*biomass,Region West*Slovak,Region West*Can Change,Region West*No change,Region East*Real Price,Region East*All RES,Region East*wind,Region East*solar,Region East*hydro,Region East*biomass,Region East*Slovak,Region East*Can Change,Region East*No change,Household_size*Real Price,Household_size*All RES,Household_size*wind,Household_size*solar,Household_size*hydro,Household_size*biomass,Household_size*Slovak,Household_size*Can Change,Household_size*No change,Concern_1*Real Price,Concern_1*All RES,Concern_1*wind,Concern_1*solar,Concern_1*hydro,Concern_1*biomass,Concern_1*Slovak,Concern_1*Can Change,Concern_1*No change,RES_attitude_1*Real Price,RES_attitude_1*All RES,RES_attitude_1*wind,RES_attitude_1*solar,RES_attitude_1*hydro,RES_attitude_1*biomass,RES_attitude_1*Slovak,RES_attitude_1*Can Change,RES_attitude_1*No change,Know_green_provider*Real Price,Know_green_provider*All RES,Know_green_provider*wind,Know_green_provider*solar,Know_green_provider*hydro,Know_green_provider*biomass,Know_green_provider*Slovak,Know_green_provider*Can Change,Know_green_provider*No change,Providers_count*Real Price,Providers_count*All RES,Providers_count*wind,Providers_count*solar,Providers_count*hydro,Providers_count*biomass,Providers_count*Slovak,Providers_count*Can Change,Providers_count*No change,Appliance_count*Real Price,Appliance_count*All RES,Appliance_count*wind,Appliance_count*solar,Appliance_count*hydro,Appliance_count*biomass,Appliance_count*Slovak,Appliance_count*Can Change,Appliance_count*No change,Task_temp*Real Price,Task_temp*All RES,Task_temp*wind,Task_temp*solar,Task_temp*hydro,Task_temp*biomass,Task_temp*Slovak,Task_temp*Can Change,Task_temp*No change,Task_consumption*Real Price,Task_consumption*All RES,Task_consumption*wind,Task_consumption*solar,Task_consumption*hydro,Task_consumption*biomass,Task_consumption*Slovak,Task_consumption*Can Change,Task_consumption*No change,Task_appliances*Real Price,Task_appliances*All RES,Task_appliances*wind,Task_appliances*solar,Task_appliances*hydro,Task_appliances*biomass,Task_appliances*Slovak,Task_appliances*Can Change,Task_appliances*No change,Task_source*Real Price,Task_source*All RES,Task_source*wind,Task_source*solar,Task_source*hydro,Task_source*biomass,Task_source*Slovak,Task_source*Can Change,Task_source*No change
2249,15,1,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,480,32,0,0,0,0,-32,32,-32,90,6,0,0,0,0,-6,6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,-1,1,-1,15,1,0,0,0,0,-1,1,-1,45,3,0,0,0,0,-3,3,-3,75,5,0,0,0,0,-5,5,-5,0,0,0,0,0,0,0,0,0,45,3,0,0,0,0,-3,3,-3,60,4,0,0,0,0,-4,4,-4,45,3,0,0,0,0,-3,3,-3,30,2,0,0,0,0,-2,2,-2,75,5,0,0,0,0,-5,5,-5,45,3,0,0,0,0,-3,3,-3
2250,12,0,0,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,384,0,0,0,32,0,32,-32,32,72,0,0,0,6,0,6,-6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,1,-1,1,12,0,0,0,1,0,1,-1,1,36,0,0,0,3,0,3,-3,3,60,0,0,0,5,0,5,-5,5,0,0,0,0,0,0,0,0,0,36,0,0,0,3,0,3,-3,3,48,0,0,0,4,0,4,-4,4,36,0,0,0,3,0,3,-3,3,24,0,0,0,2,0,2,-2,2,60,0,0,0,5,0,5,-5,5,36,0,0,0,3,0,3,-3,3
2251,10,0,0,0,0,1,1,-1,-1,0,0,0,0,0,0,0,0,0,320,0,0,0,0,32,32,-32,-32,60,0,0,0,0,6,6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,1,-1,-1,10,0,0,0,0,1,1,-1,-1,30,0,0,0,0,3,3,-3,-3,50,0,0,0,0,5,5,-5,-5,0,0,0,0,0,0,0,0,0,30,0,0,0,0,3,3,-3,-3,40,0,0,0,0,4,4,-4,-4,30,0,0,0,0,3,3,-3,-3,20,0,0,0,0,2,2,-2,-2,50,0,0,0,0,5,5,-5,-5,30,0,0,0,0,3,3,-3,-3
2252,12,0,0,0,0,1,1,-1,1,0,0,0,0,0,0,0,0,0,384,0,0,0,0,32,32,-32,32,72,0,0,0,0,6,6,-6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,1,-1,1,12,0,0,0,0,1,1,-1,1,36,0,0,0,0,3,3,-3,3,60,0,0,0,0,5,5,-5,5,0,0,0,0,0,0,0,0,0,36,0,0,0,0,3,3,-3,3,48,0,0,0,0,4,4,-4,4,36,0,0,0,0,3,3,-3,3,24,0,0,0,0,2,2,-2,2,60,0,0,0,0,5,5,-5,5,36,0,0,0,0,3,3,-3,3
2253,10,0,0,0,1,0,-1,1,-1,0,0,0,0,0,0,0,0,0,320,0,0,0,32,0,-32,32,-32,60,0,0,0,6,0,-6,6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,-1,1,-1,10,0,0,0,1,0,-1,1,-1,30,0,0,0,3,0,-3,3,-3,50,0,0,0,5,0,-5,5,-5,0,0,0,0,0,0,0,0,0,30,0,0,0,3,0,-3,3,-3,40,0,0,0,4,0,-4,4,-4,30,0,0,0,3,0,-3,3,-3,20,0,0,0,2,0,-2,2,-2,50,0,0,0,5,0,-5,5,-5,30,0,0,0,3,0,-3,3,-3
2254,12,1,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,384,32,0,0,0,0,-32,32,32,72,6,0,0,0,0,-6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,-1,1,1,12,1,0,0,0,0,-1,1,1,36,3,0,0,0,0,-3,3,3,60,5,0,0,0,0,-5,5,5,0,0,0,0,0,0,0,0,0,36,3,0,0,0,0,-3,3,3,48,4,0,0,0,0,-4,4,4,36,3,0,0,0,0,-3,3,3,24,2,0,0,0,0,-2,2,2,60,5,0,0,0,0,-5,5,5,36,3,0,0,0,0,-3,3,3
2255,15,0,1,0,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,480,0,32,0,0,0,32,-32,-32,90,0,6,0,0,0,6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1,-1,-1,15,0,1,0,0,0,1,-1,-1,45,0,3,0,0,0,3,-3,-3,75,0,5,0,0,0,5,-5,-5,0,0,0,0,0,0,0,0,0,45,0,3,0,0,0,3,-3,-3,60,0,4,0,0,0,4,-4,-4,45,0,3,0,0,0,3,-3,-3,30,0,2,0,0,0,2,-2,-2,75,0,5,0,0,0,5,-5,-5,45,0,3,0,0,0,3,-3,-3
2256,27,-1,-1,-1,-1,-1,-1,1,-1,27,-1,-1,-1,-1,-1,-1,1,-1,864,-32,-32,-32,-32,-32,-32,32,-32,162,-6,-6,-6,-6,-6,-6,6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,-1,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,54,-2,-2,-2,-2,-2,-2,2,-2,108,-4,-4,-4,-4,-4,-4,4,-4,81,-3,-3,-3,-3,-3,-3,3,-3,0,0,0,0,0,0,0,0,0,81,-3,-3,-3,-3,-3,-3,3,-3,81,-3,-3,-3,-3,-3,-3,3,-3,27,-1,-1,-1,-1,-1,-1,1,-1,108,-4,-4,-4,-4,-4,-4,4,-4,108,-4,-4,-4,-4,-4,-4,4,-4,27,-1,-1,-1,-1,-1,-1,1,-1
2257,32,0,0,0,0,1,1,-1,1,32,0,0,0,0,1,1,-1,1,1024,0,0,0,0,32,32,-32,32,192,0,0,0,0,6,6,-6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1,1,-1,1,0,0,0,0,0,0,0,0,0,64,0,0,0,0,2,2,-2,2,128,0,0,0,0,4,4,-4,4,96,0,0,0,0,3,3,-3,3,0,0,0,0,0,0,0,0,0,96,0,0,0,0,3,3,-3,3,96,0,0,0,0,3,3,-3,3,32,0,0,0,0,1,1,-1,1,128,0,0,0,0,4,4,-4,4,128,0,0,0,0,4,4,-4,4,32,0,0,0,0,1,1,-1,1
2258,27,-1,-1,-1,-1,-1,-1,1,-1,27,-1,-1,-1,-1,-1,-1,1,-1,864,-32,-32,-32,-32,-32,-32,32,-32,162,-6,-6,-6,-6,-6,-6,6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,-1,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,54,-2,-2,-2,-2,-2,-2,2,-2,108,-4,-4,-4,-4,-4,-4,4,-4,81,-3,-3,-3,-3,-3,-3,3,-3,0,0,0,0,0,0,0,0,0,81,-3,-3,-3,-3,-3,-3,3,-3,81,-3,-3,-3,-3,-3,-3,3,-3,27,-1,-1,-1,-1,-1,-1,1,-1,108,-4,-4,-4,-4,-4,-4,4,-4,108,-4,-4,-4,-4,-4,-4,4,-4,27,-1,-1,-1,-1,-1,-1,1,-1
2259,32,0,0,0,1,0,1,-1,1,32,0,0,0,1,0,1,-1,1,1024,0,0,0,32,0,32,-32,32,192,0,0,0,6,0,6,-6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,64,0,0,0,2,0,2,-2,2,128,0,0,0,4,0,4,-4,4,96,0,0,0,3,0,3,-3,3,0,0,0,0,0,0,0,0,0,96,0,0,0,3,0,3,-3,3,96,0,0,0,3,0,3,-3,3,32,0,0,0,1,0,1,-1,1,128,0,0,0,4,0,4,-4,4,128,0,0,0,4,0,4,-4,4,32,0,0,0,1,0,1,-1,1
2260,37,0,0,1,0,0,1,1,-1,37,0,0,1,0,0,1,1,-1,1184,0,0,32,0,0,32,32,-32,222,0,0,6,0,0,6,6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,74,0,0,2,0,0,2,2,-2,148,0,0,4,0,0,4,4,-4,111,0,0,3,0,0,3,3,-3,0,0,0,0,0,0,0,0,0,111,0,0,3,0,0,3,3,-3,111,0,0,3,0,0,3,3,-3,37,0,0,1,0,0,1,1,-1,148,0,0,4,0,0,4,4,-4,148,0,0,4,0,0,4,4,-4,37,0,0,1,0,0,1,1,-1
2261,37,1,0,0,0,0,-1,-1,1,37,1,0,0,0,0,-1,-1,1,1184,32,0,0,0,0,-32,-32,32,222,6,0,0,0,0,-6,-6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,74,2,0,0,0,0,-2,-2,2,148,4,0,0,0,0,-4,-4,4,111,3,0,0,0,0,-3,-3,3,0,0,0,0,0,0,0,0,0,111,3,0,0,0,0,-3,-3,3,111,3,0,0,0,0,-3,-3,3,37,1,0,0,0,0,-1,-1,1,148,4,0,0,0,0,-4,-4,4,148,4,0,0,0,0,-4,-4,4,37,1,0,0,0,0,-1,-1,1
2262,37,0,0,0,1,0,-1,1,1,37,0,0,0,1,0,-1,1,1,1184,0,0,0,32,0,-32,32,32,222,0,0,0,6,0,-6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,1,0,-1,1,1,0,0,0,0,0,0,0,0,0,74,0,0,0,2,0,-2,2,2,148,0,0,0,4,0,-4,4,4,111,0,0,0,3,0,-3,3,3,0,0,0,0,0,0,0,0,0,111,0,0,0,3,0,-3,3,3,111,0,0,0,3,0,-3,3,3,37,0,0,0,1,0,-1,1,1,148,0,0,0,4,0,-4,4,4,148,0,0,0,4,0,-4,4,4,37,0,0,0,1,0,-1,1,1
2263,37,1,0,0,0,0,1,1,-1,37,1,0,0,0,0,1,1,-1,1184,32,0,0,0,0,32,32,-32,222,6,0,0,0,0,6,6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,74,2,0,0,0,0,2,2,-2,148,4,0,0,0,0,4,4,-4,111,3,0,0,0,0,3,3,-3,0,0,0,0,0,0,0,0,0,111,3,0,0,0,0,3,3,-3,111,3,0,0,0,0,3,3,-3,37,1,0,0,0,0,1,1,-1,148,4,0,0,0,0,4,4,-4,148,4,0,0,0,0,4,4,-4,37,1,0,0,0,0,1,1,-1
2264,32,0,1,0,0,0,1,-1,1,32,0,1,0,0,0,1,-1,1,1024,0,32,0,0,0,32,-32,32,192,0,6,0,0,0,6,-6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,64,0,2,0,0,0,2,-2,2,128,0,4,0,0,0,4,-4,4,96,0,3,0,0,0,3,-3,3,0,0,0,0,0,0,0,0,0,96,0,3,0,0,0,3,-3,3,96,0,3,0,0,0,3,-3,3,32,0,1,0,0,0,1,-1,1,128,0,4,0,0,0,4,-4,4,128,0,4,0,0,0,4,-4,4,32,0,1,0,0,0,1,-1,1
2265,27,-1,-1,-1,-1,-1,1,-1,-1,27,-1,-1,-1,-1,-1,1,-1,-1,864,-32,-32,-32,-32,-32,32,-32,-32,162,-6,-6,-6,-6,-6,6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,-1,-1,-1,-1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,54,-2,-2,-2,-2,-2,2,-2,-2,108,-4,-4,-4,-4,-4,4,-4,-4,81,-3,-3,-3,-3,-3,3,-3,-3,0,0,0,0,0,0,0,0,0,81,-3,-3,-3,-3,-3,3,-3,-3,81,-3,-3,-3,-3,-3,3,-3,-3,27,-1,-1,-1,-1,-1,1,-1,-1,108,-4,-4,-4,-4,-4,4,-4,-4,108,-4,-4,-4,-4,-4,4,-4,-4,27,-1,-1,-1,-1,-1,1,-1,-1
2266,34,1,0,0,0,0,-1,1,1,34,1,0,0,0,0,-1,1,1,1088,32,0,0,0,0,-32,32,32,204,6,0,0,0,0,-6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,68,2,0,0,0,0,-2,2,2,136,4,0,0,0,0,-4,4,4,102,3,0,0,0,0,-3,3,3,0,0,0,0,0,0,0,0,0,102,3,0,0,0,0,-3,3,3,102,3,0,0,0,0,-3,3,3,34,1,0,0,0,0,-1,1,1,136,4,0,0,0,0,-4,4,4,136,4,0,0,0,0,-4,4,4,34,1,0,0,0,0,-1,1,1
2267,27,-1,-1,-1,-1,-1,1,-1,-1,27,-1,-1,-1,-1,-1,1,-1,-1,864,-32,-32,-32,-32,-32,32,-32,-32,162,-6,-6,-6,-6,-6,6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,-1,-1,-1,-1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,54,-2,-2,-2,-2,-2,2,-2,-2,108,-4,-4,-4,-4,-4,4,-4,-4,81,-3,-3,-3,-3,-3,3,-3,-3,0,0,0,0,0,0,0,0,0,81,-3,-3,-3,-3,-3,3,-3,-3,81,-3,-3,-3,-3,-3,3,-3,-3,27,-1,-1,-1,-1,-1,1,-1,-1,108,-4,-4,-4,-4,-4,4,-4,-4,108,-4,-4,-4,-4,-4,4,-4,-4,27,-1,-1,-1,-1,-1,1,-1,-1
2268,37,0,0,0,0,1,1,1,1,37,0,0,0,0,1,1,1,1,1184,0,0,0,0,32,32,32,32,222,0,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,74,0,0,0,0,2,2,2,2,148,0,0,0,0,4,4,4,4,111,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,111,0,0,0,0,3,3,3,3,111,0,0,0,0,3,3,3,3,37,0,0,0,0,1,1,1,1,148,0,0,0,0,4,4,4,4,148,0,0,0,0,4,4,4,4,37,0,0,0,0,1,1,1,1
2269,37,0,0,1,0,0,1,-1,-1,37,0,0,1,0,0,1,-1,-1,1184,0,0,32,0,0,32,-32,-32,222,0,0,6,0,0,6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,74,0,0,2,0,0,2,-2,-2,148,0,0,4,0,0,4,-4,-4,111,0,0,3,0,0,3,-3,-3,0,0,0,0,0,0,0,0,0,111,0,0,3,0,0,3,-3,-3,111,0,0,3,0,0,3,-3,-3,37,0,0,1,0,0,1,-1,-1,148,0,0,4,0,0,4,-4,-4,148,0,0,4,0,0,4,-4,-4,37,0,0,1,0,0,1,-1,-1
2270,37,0,0,1,0,0,-1,1,1,37,0,0,1,0,0,-1,1,1,1184,0,0,32,0,0,-32,32,32,222,0,0,6,0,0,-6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,74,0,0,2,0,0,-2,2,2,148,0,0,4,0,0,-4,4,4,111,0,0,3,0,0,-3,3,3,0,0,0,0,0,0,0,0,0,111,0,0,3,0,0,-3,3,3,111,0,0,3,0,0,-3,3,3,37,0,0,1,0,0,-1,1,1,148,0,0,4,0,0,-4,4,4,148,0,0,4,0,0,-4,4,4,37,0,0,1,0,0,-1,1,1
2271,34,0,1,0,0,0,1,1,-1,34,0,1,0,0,0,1,1,-1,1088,0,32,0,0,0,32,32,-32,204,0,6,0,0,0,6,6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,68,0,2,0,0,0,2,2,-2,136,0,4,0,0,0,4,4,-4,102,0,3,0,0,0,3,3,-3,0,0,0,0,0,0,0,0,0,102,0,3,0,0,0,3,3,-3,102,0,3,0,0,0,3,3,-3,34,0,1,0,0,0,1,1,-1,136,0,4,0,0,0,4,4,-4,136,0,4,0,0,0,4,4,-4,34,0,1,0,0,0,1,1,-1
2272,32,0,0,1,0,0,-1,-1,1,32,0,0,1,0,0,-1,-1,1,1024,0,0,32,0,0,-32,-32,32,192,0,0,6,0,0,-6,-6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,64,0,0,2,0,0,-2,-2,2,128,0,0,4,0,0,-4,-4,4,96,0,0,3,0,0,-3,-3,3,0,0,0,0,0,0,0,0,0,96,0,0,3,0,0,-3,-3,3,96,0,0,3,0,0,-3,-3,3,32,0,0,1,0,0,-1,-1,1,128,0,0,4,0,0,-4,-4,4,128,0,0,4,0,0,-4,-4,4,32,0,0,1,0,0,-1,-1,1
2273,37,1,0,0,0,0,-1,1,-1,37,1,0,0,0,0,-1,1,-1,1184,32,0,0,0,0,-32,32,-32,222,6,0,0,0,0,-6,6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,74,2,0,0,0,0,-2,2,-2,148,4,0,0,0,0,-4,4,-4,111,3,0,0,0,0,-3,3,-3,0,0,0,0,0,0,0,0,0,111,3,0,0,0,0,-3,3,-3,111,3,0,0,0,0,-3,3,-3,37,1,0,0,0,0,-1,1,-1,148,4,0,0,0,0,-4,4,-4,148,4,0,0,0,0,-4,4,-4,37,1,0,0,0,0,-1,1,-1
2274,34,0,0,0,1,0,1,-1,1,34,0,0,0,1,0,1,-1,1,1088,0,0,0,32,0,32,-32,32,204,0,0,0,6,0,6,-6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,1,0,1,-1,1,0,0,0,0,0,0,0,0,0,68,0,0,0,2,0,2,-2,2,136,0,0,0,4,0,4,-4,4,102,0,0,0,3,0,3,-3,3,0,0,0,0,0,0,0,0,0,102,0,0,0,3,0,3,-3,3,102,0,0,0,3,0,3,-3,3,34,0,0,0,1,0,1,-1,1,136,0,0,0,4,0,4,-4,4,136,0,0,0,4,0,4,-4,4,34,0,0,0,1,0,1,-1,1
2275,32,0,0,0,0,1,1,-1,-1,32,0,0,0,0,1,1,-1,-1,1024,0,0,0,0,32,32,-32,-32,192,0,0,0,0,6,6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1,1,-1,-1,0,0,0,0,0,0,0,0,0,64,0,0,0,0,2,2,-2,-2,128,0,0,0,0,4,4,-4,-4,96,0,0,0,0,3,3,-3,-3,0,0,0,0,0,0,0,0,0,96,0,0,0,0,3,3,-3,-3,96,0,0,0,0,3,3,-3,-3,32,0,0,0,0,1,1,-1,-1,128,0,0,0,0,4,4,-4,-4,128,0,0,0,0,4,4,-4,-4,32,0,0,0,0,1,1,-1,-1
2276,34,0,0,0,0,1,1,-1,1,34,0,0,0,0,1,1,-1,1,1088,0,0,0,0,32,32,-32,32,204,0,0,0,0,6,6,-6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,1,1,-1,1,0,0,0,0,0,0,0,0,0,68,0,0,0,0,2,2,-2,2,136,0,0,0,0,4,4,-4,4,102,0,0,0,0,3,3,-3,3,0,0,0,0,0,0,0,0,0,102,0,0,0,0,3,3,-3,3,102,0,0,0,0,3,3,-3,3,34,0,0,0,0,1,1,-1,1,136,0,0,0,0,4,4,-4,4,136,0,0,0,0,4,4,-4,4,34,0,0,0,0,1,1,-1,1
2277,32,0,0,0,1,0,-1,1,-1,32,0,0,0,1,0,-1,1,-1,1024,0,0,0,32,0,-32,32,-32,192,0,0,0,6,0,-6,6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,1,0,-1,1,-1,0,0,0,0,0,0,0,0,0,64,0,0,0,2,0,-2,2,-2,128,0,0,0,4,0,-4,4,-4,96,0,0,0,3,0,-3,3,-3,0,0,0,0,0,0,0,0,0,96,0,0,0,3,0,-3,3,-3,96,0,0,0,3,0,-3,3,-3,32,0,0,0,1,0,-1,1,-1,128,0,0,0,4,0,-4,4,-4,128,0,0,0,4,0,-4,4,-4,32,0,0,0,1,0,-1,1,-1
2278,34,1,0,0,0,0,-1,1,1,34,1,0,0,0,0,-1,1,1,1088,32,0,0,0,0,-32,32,32,204,6,0,0,0,0,-6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,68,2,0,0,0,0,-2,2,2,136,4,0,0,0,0,-4,4,4,102,3,0,0,0,0,-3,3,3,0,0,0,0,0,0,0,0,0,102,3,0,0,0,0,-3,3,3,102,3,0,0,0,0,-3,3,3,34,1,0,0,0,0,-1,1,1,136,4,0,0,0,0,-4,4,4,136,4,0,0,0,0,-4,4,4,34,1,0,0,0,0,-1,1,1
2279,37,0,1,0,0,0,1,-1,-1,37,0,1,0,0,0,1,-1,-1,1184,0,32,0,0,0,32,-32,-32,222,0,6,0,0,0,6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,0,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,74,0,2,0,0,0,2,-2,-2,148,0,4,0,0,0,4,-4,-4,111,0,3,0,0,0,3,-3,-3,0,0,0,0,0,0,0,0,0,111,0,3,0,0,0,3,-3,-3,111,0,3,0,0,0,3,-3,-3,37,0,1,0,0,0,1,-1,-1,148,0,4,0,0,0,4,-4,-4,148,0,4,0,0,0,4,-4,-4,37,0,1,0,0,0,1,-1,-1
2280,15,-1,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,375,-25,-25,-25,-25,-25,-25,25,-25,45,-3,-3,-3,-3,-3,-3,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-1,-1,-1,-1,-1,-1,1,-1,15,-1,-1,-1,-1,-1,-1,1,-1,45,-3,-3,-3,-3,-3,-3,3,-3,45,-3,-3,-3,-3,-3,-3,3,-3,15,-1,-1,-1,-1,-1,-1,1,-1,75,-5,-5,-5,-5,-5,-5,5,-5,30,-2,-2,-2,-2,-2,-2,2,-2,60,-4,-4,-4,-4,-4,-4,4,-4,75,-5,-5,-5,-5,-5,-5,5,-5,30,-2,-2,-2,-2,-2,-2,2,-2,30,-2,-2,-2,-2,-2,-2,2,-2
2281,20,0,0,0,0,1,1,-1,1,0,0,0,0,0,0,0,0,0,500,0,0,0,0,25,25,-25,25,60,0,0,0,0,3,3,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,1,-1,1,20,0,0,0,0,1,1,-1,1,60,0,0,0,0,3,3,-3,3,60,0,0,0,0,3,3,-3,3,20,0,0,0,0,1,1,-1,1,100,0,0,0,0,5,5,-5,5,40,0,0,0,0,2,2,-2,2,80,0,0,0,0,4,4,-4,4,100,0,0,0,0,5,5,-5,5,40,0,0,0,0,2,2,-2,2,40,0,0,0,0,2,2,-2,2
2282,15,-1,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,375,-25,-25,-25,-25,-25,-25,25,-25,45,-3,-3,-3,-3,-3,-3,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-1,-1,-1,-1,-1,-1,1,-1,15,-1,-1,-1,-1,-1,-1,1,-1,45,-3,-3,-3,-3,-3,-3,3,-3,45,-3,-3,-3,-3,-3,-3,3,-3,15,-1,-1,-1,-1,-1,-1,1,-1,75,-5,-5,-5,-5,-5,-5,5,-5,30,-2,-2,-2,-2,-2,-2,2,-2,60,-4,-4,-4,-4,-4,-4,4,-4,75,-5,-5,-5,-5,-5,-5,5,-5,30,-2,-2,-2,-2,-2,-2,2,-2,30,-2,-2,-2,-2,-2,-2,2,-2
